id,event_date,factor,qfq_diff
600761.SH,20120619,6.828,7.54
600761.SH,20130619,6.987,7.16
600761.SH,20140624,8.594,5.91
600761.SH,20150626,8.731,6.83
600761.SH,20160623,8.91,5.47
600761.SH,20170721,10.922,3.6
600761.SH,20180621,11.501,3.1
600761.SH,20190621,11.912,2.75
600761.SH,20200102,11.9122,2.75
600761.SH,20200618,12.3669,2.4
600761.SH,20210107,12.367,2.4
600761.SH,20210618,12.757,2.05
600761.SH,20220616,13.196,1.7
600761.SH,20230616,13.483,1.3
600761.SH,20240607,13.8265,0.7
600761.SH,20240625,13.8269,0.7
600761.SH,20240626,13.827,0.7
600761.SH,20250528,14.3591,0.1
600761.SH,20251028,14.4254,0.0
600763.SH,20080103,1.2,9.44
600763.SH,20151204,2.4,71.84
600763.SH,20170822,2.414,7.37
600763.SH,20180621,2.415,14.24
600763.SH,20180816,2.4151,16.04
600763.SH,20180828,2.415,17.01
600763.SH,20200102,2.4151,29.53
600763.SH,20210107,2.415,87.55
600763.SH,20240625,2.4151,15.97
600763.SH,20240626,2.415,16.94
600763.SH,20240705,3.41,0.45
600763.SH,20250618,3.4473,0.0
600764.SH,20080102,7.91,1.69
600764.SH,20080520,7.94,1.66
600764.SH,20090715,7.977,1.63
600764.SH,20100611,8.007,1.6
600764.SH,20110616,8.025,1.58
600764.SH,20120619,8.05,1.56
600764.SH,20130614,8.072,1.54
600764.SH,20140618,8.083,1.54
600764.SH,20150626,8.086,1.52
600764.SH,20180712,8.101,1.52
600764.SH,20200819,8.1544,1.18
600764.SH,20210107,8.154,1.18
600764.SH,20210819,8.245,0.87
600764.SH,20220818,8.3602,0.51
600764.SH,20230601,8.36,0.51
600764.SH,20230817,8.45,0.26
600764.SH,20240625,8.4502,0.26
600764.SH,20240626,8.45,0.26
600764.SH,20240809,8.507,0.13
600764.SH,20241219,8.5277,0.06
600764.SH,20250808,8.5418,0.0
600765.SH,20080102,2.899,34.64
600765.SH,20080523,2.913,22.21
600765.SH,20080919,5.823,6.19
600765.SH,20090724,5.841,10.72
600765.SH,20100513,8.785,5.02
600765.SH,20110623,8.811,4.88
600765.SH,20120618,8.832,3.38
600765.SH,20130619,8.855,5.5
600765.SH,20140625,8.886,4.1
600765.SH,20150625,8.896,9.64
600765.SH,20160624,8.922,4.75
600765.SH,20170627,8.947,4.79
600765.SH,20180628,8.972,2.8
600765.SH,20180816,8.9718,2.96
600765.SH,20180828,8.972,3.04
600765.SH,20190517,9.009,3.33
600765.SH,20200102,9.0095,3.7
600765.SH,20200604,9.0472,3.42
600765.SH,20210107,9.047,7.81
600765.SH,20210420,9.073,5.68
600765.SH,20220519,12.757,0.56
600765.SH,20230531,12.8335,0.39
600765.SH,20230601,12.834,0.39
600765.SH,20240614,13.0059,0.12
600765.SH,20240625,13.0056,0.12
600765.SH,20240626,13.006,0.12
600765.SH,20250617,13.1023,0.0
600768.SH,20080102,3.326,0.17
600768.SH,20080623,3.339,0.15
600768.SH,20180816,3.3395,0.15
600768.SH,20180828,3.339,0.15
600768.SH,20200102,3.3395,0.15
600768.SH,20210107,3.339,0.15
600768.SH,20240625,3.3395,0.15
600768.SH,20240626,3.339,0.15
600768.SH,20250109,3.3782,0.05
600768.SH,20250811,3.3913,0.0
600769.SH,20080102,5.58,0.0
600770.SH,20080102,9.215,17.53
600770.SH,20100716,13.823,4.17
600770.SH,20120716,20.837,0.05
600770.SH,20130802,21.002,0.0
600770.SH,20180816,21.0022,0.0
600770.SH,20180828,21.002,0.0
600770.SH,20200102,21.0022,0.0
600770.SH,20210107,21.002,0.0
600770.SH,20240625,21.0022,0.0
600770.SH,20240626,21.002,0.0
600771.SH,20080102,5.324,5.83
600771.SH,20180816,5.3238,10.97
600771.SH,20180828,5.324,11.24
600771.SH,20190530,7.446,0.0
600771.SH,20200102,7.4457,0.0
600771.SH,20210107,7.446,0.0
600771.SH,20240625,7.4457,0.0
600771.SH,20240626,7.446,0.0
600773.SH,20080221,6.146,0.21
600773.SH,20120529,6.16,0.17
600773.SH,20130530,6.171,0.15
600773.SH,20140430,6.184,0.13
600773.SH,20150619,6.187,0.12
600773.SH,20160531,6.191,0.11
600773.SH,20170519,6.197,0.1
600773.SH,20180622,6.207,0.09
600773.SH,20180816,6.2065,0.09
600773.SH,20180828,6.207,0.09
600773.SH,20190620,6.216,0.08
600773.SH,20200102,6.2156,0.08
600773.SH,20200624,6.2259,0.06
600773.SH,20210107,6.226,0.06
600773.SH,20210611,6.23,0.05
600773.SH,20220628,6.236,0.04
600773.SH,20230613,6.246,0.02
600773.SH,20240625,6.2456,0.02
600773.SH,20240626,6.246,0.02
600773.SH,20240719,6.251,0.01
600773.SH,20250702,6.2572,0.0
600774.SH,20080102,4.861,2.37
600774.SH,20130619,4.88,2.68
600774.SH,20160616,4.889,4.72
600774.SH,20170621,4.901,4.16
600774.SH,20180605,6.38,0.19
600774.SH,20180816,6.3801,0.19
600774.SH,20180828,6.38,0.19
600774.SH,20190618,6.396,0.16
600774.SH,20200102,6.3963,0.16
600774.SH,20210107,6.396,0.16
600774.SH,20220510,6.4552,0.06
600774.SH,20220530,6.455,0.06
600774.SH,20230717,6.486,0.0
600775.SH,20080102,1.359,0.68
600775.SH,20080619,1.376,0.6
600775.SH,20120618,1.387,0.55
600775.SH,20130603,1.397,0.49
600775.SH,20140619,1.408,0.49
600775.SH,20150724,1.413,0.36
600775.SH,20160715,1.419,0.29
600775.SH,20170717,1.428,0.22
600775.SH,20180716,1.446,0.15
600775.SH,20180816,1.4458,0.15
600775.SH,20180828,1.446,0.15
600775.SH,20190715,1.456,0.07
600775.SH,20200102,1.4561,0.07
600775.SH,20200714,1.4593,0.05
600775.SH,20210107,1.459,0.05
600775.SH,20210714,1.466,0.03
600775.SH,20220715,1.4676,0.01
600775.SH,20230601,1.467,0.01
600775.SH,20230712,1.469,0.0
600775.SH,20240625,1.4687,0.0
600775.SH,20240626,1.469,0.0
600776.SH,20080102,4.297,1.01
600776.SH,20091208,4.343,0.94
600776.SH,20110527,4.411,0.82
600776.SH,20120531,4.473,0.74
600776.SH,20130708,4.549,0.66
600776.SH,20140709,4.57,0.6
600776.SH,20150813,4.591,0.54
600776.SH,20160622,4.627,0.48
600776.SH,20170711,4.667,0.42
600776.SH,20180717,4.722,0.36
600776.SH,20190718,4.736,0.3
600776.SH,20200102,4.7356,0.3
600776.SH,20200618,4.748,0.26
600776.SH,20210621,4.762,0.22
600776.SH,20220707,4.7805,0.18
600776.SH,20230601,4.781,0.18
600776.SH,20230703,4.798,0.12
600776.SH,20240625,4.7975,0.12
600776.SH,20240626,4.798,0.12
600776.SH,20240805,4.829,0.06
600776.SH,20250804,4.8553,0.0
600778.SH,20080102,3.38,0.9
600778.SH,20090701,3.407,0.85
600778.SH,20100713,3.421,0.8
600778.SH,20110623,3.436,0.75
600778.SH,20120626,3.452,0.7
600778.SH,20130626,3.613,0.37
600778.SH,20140704,3.745,0.09
600778.SH,20150701,3.766,0.09
600778.SH,20180816,3.7658,0.0
600778.SH,20180828,3.766,0.0
600778.SH,20200102,3.7658,0.0
600778.SH,20210107,3.766,0.0
600778.SH,20240625,3.7658,0.0
600778.SH,20240626,3.766,0.0
600779.SH,20080102,5.566,10.46
600779.SH,20080417,5.646,10.08
600779.SH,20090508,5.84,9.55
600779.SH,20100510,5.984,9.01
600779.SH,20110607,6.053,8.78
600779.SH,20120719,6.101,8.55
600779.SH,20130527,6.194,8.32
600779.SH,20160728,6.22,8.25
600779.SH,20170801,6.304,7.79
600779.SH,20180802,6.377,7.17
600779.SH,20190704,6.518,6.02
600779.SH,20200102,6.5176,6.02
600779.SH,20200710,6.6504,4.57
600779.SH,20210107,6.65,4.57
600779.SH,20210716,6.705,3.37
600779.SH,20220715,6.7672,2.62
600779.SH,20230601,6.767,2.62
600779.SH,20230803,6.837,1.87
600779.SH,20240625,6.8373,1.87
600779.SH,20240626,6.837,1.87
600779.SH,20240801,7.0069,0.96
600779.SH,20250812,7.1668,0.0
600780.SH,20080102,10.135,0.86
600780.SH,20080516,10.209,0.81
600780.SH,20120621,10.361,0.81
600780.SH,20130628,10.551,0.61
600780.SH,20140716,10.806,0.5
600780.SH,20150722,10.994,0.35
600780.SH,20180816,10.9936,0.35
600780.SH,20180828,10.994,0.35
600780.SH,20200102,10.9936,0.35
600780.SH,20200807,11.2463,0.27
600780.SH,20210107,11.246,0.27
600780.SH,20210709,11.519,0.18
600780.SH,20240625,11.5191,0.18
600780.SH,20240626,11.519,0.18
600780.SH,20240725,11.9387,0.0
600782.SH,20080102,4.903,10.36
600782.SH,20080602,4.931,8.57
600782.SH,20090615,4.976,5.06
600782.SH,20100618,5.03,4.31
600782.SH,20110701,5.074,5.2
600782.SH,20120625,5.107,3.83
600782.SH,20160707,5.134,4.45
600782.SH,20161013,10.251,1.57
600782.SH,20170630,10.307,1.55
600782.SH,20180625,10.457,1.46
600782.SH,20180816,10.4574,1.46
600782.SH,20180828,10.457,1.46
600782.SH,20190628,10.871,1.26
600782.SH,20200102,10.8707,1.26
600782.SH,20200612,11.4089,1.06
600782.SH,20210107,11.409,1.06
600782.SH,20210628,12.005,0.76
600782.SH,20220621,13.1341,0.26
600782.SH,20230601,13.134,0.26
600782.SH,20230628,13.49,0.16
600782.SH,20240625,13.4901,0.16
600782.SH,20240626,13.49,0.16
600782.SH,20240703,14.105,0.01
600782.SH,20250718,14.1392,0.0
600783.SH,20080102,2.891,7.26
600783.SH,20110629,5.793,1.72
600783.SH,20130619,5.841,1.57
600783.SH,20140718,5.88,1.47
600783.SH,20150716,5.916,1.32
600783.SH,20160715,5.942,1.22
600783.SH,20170719,6.001,1.07
600783.SH,20180629,6.033,1.02
600783.SH,20180816,6.0333,1.02
600783.SH,20180828,6.033,1.02
600783.SH,20190716,6.07,0.92
600783.SH,20200102,6.0699,0.92
600783.SH,20200713,6.1168,0.77
600783.SH,20210107,6.117,0.77
600783.SH,20210719,6.199,0.62
600783.SH,20220810,6.3034,0.41
600783.SH,20230601,6.303,0.41
600783.SH,20230710,6.419,0.18
600783.SH,20240625,6.4191,0.18
600783.SH,20240626,6.419,0.18
600783.SH,20240710,6.4975,0.07
600783.SH,20250710,6.5332,0.0
600784.SH,20080102,3.486,5.49
600784.SH,20120416,7.027,0.37
600784.SH,20130626,7.073,0.34
600784.SH,20140519,7.116,0.31
600784.SH,20150612,7.124,0.29
600784.SH,20170519,7.155,0.26
600784.SH,20180816,7.1551,0.26
600784.SH,20180828,7.155,0.26
600784.SH,20190719,7.169,0.25
600784.SH,20200102,7.1693,0.25
600784.SH,20200720,7.1803,0.24
600784.SH,20210107,7.18,0.24
600784.SH,20210618,7.222,0.21
600784.SH,20220617,7.2537,0.18
600784.SH,20230601,7.254,0.18
600784.SH,20230714,7.306,0.13
600784.SH,20240625,7.3061,0.13
600784.SH,20240626,7.306,0.13
600784.SH,20240712,7.4028,0.07
600784.SH,20250703,7.4843,0.0
600785.SH,20080102,2.384,14.38
600785.SH,20080515,2.437,11.27
600785.SH,20080919,3.455,4.68
600785.SH,20090603,3.476,5.24
600785.SH,20100519,4.208,2.22
600785.SH,20110609,4.255,1.92
600785.SH,20120719,4.329,1.62
600785.SH,20130715,4.451,1.32
600785.SH,20140527,4.573,1.02
600785.SH,20170824,4.606,0.85
600785.SH,20180816,4.6062,0.85
600785.SH,20180828,4.606,0.85
600785.SH,20200102,4.6062,0.85
600785.SH,20200605,4.6641,0.65
600785.SH,20210107,4.664,0.65
600785.SH,20230616,4.696,0.55
600785.SH,20240621,4.764,0.35
600785.SH,20240625,4.7637,0.35
600785.SH,20240626,4.764,0.35
600785.SH,20250620,4.8701,0.1
600785.SH,20251121,4.9064,0.0
600787.SH,20080102,14.345,7.71
600787.SH,20080703,14.45,3.73
600787.SH,20090608,14.523,4.87
600787.SH,20100707,14.61,4.21
600787.SH,20110614,14.671,5.66
600787.SH,20120508,14.811,5.98
600787.SH,20130618,14.908,4.58
600787.SH,20140821,29.89,0.72
600787.SH,20150430,29.953,0.69
600787.SH,20160608,30.072,0.66
600787.SH,20170609,30.188,0.62
600787.SH,20180614,30.39,0.56
600787.SH,20180816,30.3898,0.56
600787.SH,20180828,30.39,0.56
600787.SH,20190613,30.503,0.54
600787.SH,20200102,30.5034,0.54
600787.SH,20210107,30.503,0.54
600787.SH,20210714,30.962,0.46
600787.SH,20220719,31.8726,0.3
600787.SH,20230601,31.873,0.3
600787.SH,20230615,32.446,0.2
600787.SH,20240606,33.2913,0.07
600787.SH,20240626,33.291,0.07
600787.SH,20250605,33.6755,0.0
600789.SH,20080102,2.105,2.19
600789.SH,20120716,2.114,1.53
600789.SH,20170622,2.119,2.26
600789.SH,20180710,2.125,2.94
600789.SH,20190619,2.777,0.43
600789.SH,20200102,2.7773,0.43
600789.SH,20200723,2.7885,0.38
600789.SH,20210107,2.788,0.38
600789.SH,20210712,2.808,0.33
600789.SH,20220718,2.8299,0.28
600789.SH,20230601,2.83,0.28
600789.SH,20230726,2.851,0.22
600789.SH,20240621,2.8866,0.13
600789.SH,20240626,2.887,0.13
600789.SH,20241218,2.8938,0.11
600789.SH,20250627,2.9258,0.0
600790.SH,20080102,3.777,9.74
600790.SH,20080521,4.909,4.73
600790.SH,20090424,5.016,3.97
600790.SH,20100603,5.079,5.1
600790.SH,20120625,5.153,4.39
600790.SH,20130607,5.321,4.04
600790.SH,20140616,5.502,4.11
600790.SH,20150521,7.153,5.08
600790.SH,20160620,7.278,2.78
600790.SH,20170619,7.386,3.04
600790.SH,20180607,10.536,0.98
600790.SH,20180816,10.5363,0.98
600790.SH,20180828,10.536,0.98
600790.SH,20190527,11.056,0.8
600790.SH,20200102,11.0559,0.8
600790.SH,20200603,11.6261,0.62
600790.SH,20210107,11.626,0.62
600790.SH,20210611,12.001,0.52
600790.SH,20220706,12.5038,0.37
600790.SH,20230601,12.504,0.37
600790.SH,20230711,12.979,0.2
600790.SH,20240614,13.3384,0.11
600790.SH,20240625,13.3386,0.11
600790.SH,20240626,13.339,0.11
600790.SH,20250619,13.7443,0.0
600791.SH,20080102,4.303,6.71
600791.SH,20080516,6.885,0.36
600791.SH,20100518,6.961,0.3
600791.SH,20110622,7.021,0.25
600791.SH,20120816,7.072,0.22
600791.SH,20130624,7.138,0.17
600791.SH,20140527,7.217,0.12
600791.SH,20150626,7.227,0.1
600791.SH,20160712,7.248,0.08
600791.SH,20170628,7.255,0.06
600791.SH,20180615,7.27,0.05
600791.SH,20180816,7.2704,0.05
600791.SH,20180828,7.27,0.05
600791.SH,20190705,7.304,0.03
600791.SH,20200102,7.3045,0.03
600791.SH,20200630,7.3258,0.02
600791.SH,20210107,7.326,0.02
600791.SH,20220722,7.3434,0.01
600791.SH,20230601,7.343,0.01
600791.SH,20230721,7.359,0.0
600791.SH,20240625,7.3589,0.0
600791.SH,20240626,7.359,0.0
600792.SH,20080102,3.378,8.06
600792.SH,20141029,6.756,0.07
600792.SH,20180816,6.7557,0.07
600792.SH,20180828,6.756,0.07
600792.SH,20200102,6.7557,0.07
600792.SH,20210107,6.756,0.07
600792.SH,20240625,6.7557,0.07
600792.SH,20240626,6.756,0.07
600792.SH,20240628,6.8993,0.0
600793.SH,20080102,1.733,3.14
600793.SH,20180816,1.7333,4.27
600793.SH,20180828,1.733,5.07
600793.SH,20200102,1.7333,4.64
600793.SH,20200615,2.4259,0.0
600793.SH,20210107,2.426,0.0
600793.SH,20240625,2.4259,0.0
600793.SH,20240626,2.426,0.0
600794.SH,20080102,3.257,7.96
600794.SH,20081007,3.744,3.9
600794.SH,20110407,4.494,11.45
600794.SH,20120322,4.521,9.3
600794.SH,20130314,9.163,4.45
600794.SH,20140319,9.267,5.37
600794.SH,20150318,20.496,0.27
600794.SH,20160525,20.541,0.26
600794.SH,20170410,20.578,0.25
600794.SH,20180816,20.5779,0.25
600794.SH,20180828,20.578,0.25
600794.SH,20190520,20.612,0.24
600794.SH,20200102,20.6122,0.24
600794.SH,20210107,20.612,0.24
600794.SH,20210521,20.673,0.22
600794.SH,20220520,20.8644,0.19
600794.SH,20220530,20.865,0.19
600794.SH,20230531,21.1008,0.15
600794.SH,20230601,21.1,0.15
600794.SH,20240517,21.565,0.07
600794.SH,20240625,21.5654,0.07
600794.SH,20240626,21.565,0.07
600794.SH,20241016,21.8288,0.03
600794.SH,20250516,21.9672,0.0
600795.SH,20080102,46.006,15.44
600795.SH,20080317,92.654,5.49
600795.SH,20090706,93.05,5.2
600795.SH,20100504,187.984,1.56
600795.SH,20110613,194.356,1.46
600795.SH,20120612,202.008,1.36
600795.SH,20130523,211.699,1.23
600795.SH,20140613,224.323,1.1
600795.SH,20150708,231.348,0.95
600795.SH,20160706,240.093,0.84
600795.SH,20170704,247.66,0.84
600795.SH,20180710,255.31,0.65
600795.SH,20180816,255.31,0.65
600795.SH,20180828,255.31,0.65
600795.SH,20190628,259.362,0.61
600795.SH,20200102,259.362,0.61
600795.SH,20200703,266.41,0.56
600795.SH,20210107,266.41,0.56
600795.SH,20210707,270.869,0.52
600795.SH,20230706,278.054,0.42
600795.SH,20231024,282.038,0.37
600795.SH,20240625,282.038,0.37
600795.SH,20240626,282.037,0.37
600795.SH,20240705,285.361,0.3
600795.SH,20241031,290.667,0.21
600795.SH,20250710,297.384,0.1
600795.SH,20251029,303.016,0.0
600796.SH,20080102,7.598,1.17
600796.SH,20110506,8.379,0.37
600796.SH,20140626,8.427,0.34
600796.SH,20170620,8.477,0.29
600796.SH,20180627,8.519,0.29
600796.SH,20180816,8.5192,0.29
600796.SH,20180828,8.519,0.29
600796.SH,20200102,8.5192,0.26
600796.SH,20210107,8.519,0.26
600796.SH,20220629,8.6731,0.16
600796.SH,20230601,8.673,0.16
600796.SH,20230616,8.842,0.06
600796.SH,20240627,8.9021,0.03
600796.SH,20250704,8.9473,0.0
600797.SH,20080102,12.218,0.34
600797.SH,20080807,12.257,0.32
600797.SH,20090821,12.282,0.31
600797.SH,20100803,12.3,0.3
600797.SH,20110804,12.318,0.29
600797.SH,20120702,12.344,0.28
600797.SH,20140801,12.361,0.27
600797.SH,20160809,12.382,0.24
600797.SH,20170612,12.414,0.24
600797.SH,20180704,12.475,0.16
600797.SH,20180816,12.4749,0.16
600797.SH,20180828,12.475,0.16
600797.SH,20190712,12.517,0.13
600797.SH,20200102,12.5169,0.13
600797.SH,20200716,12.559,0.1
600797.SH,20210708,12.617,0.07
600797.SH,20230710,12.672,0.04
600797.SH,20240625,12.6719,0.04
600797.SH,20240626,12.785,0.0
600798.SH,20080102,4.808,4.86
600798.SH,20080604,4.881,4.1
600798.SH,20090527,7.497,0.54
600798.SH,20100526,7.529,0.52
600798.SH,20110517,7.589,0.48
600798.SH,20120522,7.658,0.45
600798.SH,20140527,7.681,0.44
600798.SH,20150529,7.688,0.43
600798.SH,20160527,7.703,0.42
600798.SH,20170526,7.747,0.39
600798.SH,20180523,7.83,0.34
600798.SH,20180816,7.8305,0.34
600798.SH,20180828,7.83,0.34
600798.SH,20190524,7.957,0.28
600798.SH,20200102,7.9574,0.28
600798.SH,20200519,8.1198,0.22
600798.SH,20210107,8.12,0.22
600798.SH,20210611,8.207,0.16
600798.SH,20220715,8.3741,0.08
600798.SH,20230601,8.374,0.08
600798.SH,20230713,8.446,0.05
600798.SH,20240621,8.5368,0.02
600798.SH,20240625,8.5373,0.02
600798.SH,20240626,8.537,0.02
600798.SH,20250710,8.575,0.0
600800.SH,20080103,7.337,3.66
600800.SH,20090303,8.131,1.01
600800.SH,20090304,9.904,0.0
600800.SH,20180816,9.9044,0.0
600800.SH,20180828,9.904,0.0
600800.SH,20200102,9.9044,0.0
600800.SH,20210107,9.904,0.0
600800.SH,20240625,9.9044,0.0
600800.SH,20240626,9.904,0.0
600801.SH,20080102,1.757,36.17
600801.SH,20080610,1.766,23.36
600801.SH,20090521,1.776,25.59
600801.SH,20100607,1.797,20.13
600801.SH,20110526,3.609,18.9
600801.SH,20120525,3.645,14.78
600801.SH,20130606,3.693,13.85
600801.SH,20140617,6.015,8.39
600801.SH,20150612,6.084,10.4
600801.SH,20160607,6.131,8.06
600801.SH,20170609,6.203,8.56
600801.SH,20180611,6.323,10.19
600801.SH,20180816,6.3228,11.62
600801.SH,20180828,6.323,11.8
600801.SH,20190603,9.246,5.13
600801.SH,20200102,9.2462,5.13
600801.SH,20200708,9.6897,3.92
600801.SH,20210107,9.69,3.92
600801.SH,20210617,10.229,2.84
600801.SH,20220614,10.8112,1.84
600801.SH,20230601,10.811,1.84
600801.SH,20230620,11.254,1.33
600801.SH,20240618,11.6965,0.8
600801.SH,20240625,11.6963,0.8
600801.SH,20240626,11.696,0.8
600801.SH,20250620,12.1651,0.34
600801.SH,20251204,12.3538,0.0
600802.SH,20080102,2.703,2.99
600802.SH,20080623,2.719,1.28
600802.SH,20120627,2.737,1.6
600802.SH,20130709,2.751,1.39
600802.SH,20140808,2.759,1.51
600802.SH,20150724,2.772,1.81
600802.SH,20170630,2.775,1.77
600802.SH,20180816,2.7752,1.75
600802.SH,20180828,2.775,1.79
600802.SH,20190712,2.785,1.69
600802.SH,20200102,2.7852,1.8
600802.SH,20200709,3.386,0.17
600802.SH,20210708,3.424,0.09
600802.SH,20220715,3.473,0.0
600802.SH,20240625,3.4734,0.0
600802.SH,20240626,3.473,0.0
600803.SH,20080124,5.451,3.8
600803.SH,20150806,5.51,4.8
600803.SH,20160801,5.559,4.1
600803.SH,20170811,5.598,4.65
600803.SH,20180212,6.03,3.64
600803.SH,20180806,6.077,3.54
600803.SH,20180816,6.0771,3.54
600803.SH,20180828,6.077,3.54
600803.SH,20190806,6.209,3.33
600803.SH,20200102,6.2092,3.33
600803.SH,20200604,6.3349,3.12
600803.SH,20210107,6.335,3.12
600803.SH,20210823,6.401,2.93
600803.SH,20220802,6.5177,2.63
600803.SH,20230601,6.518,2.63
600803.SH,20230711,6.694,2.12
600803.SH,20240625,6.6937,2.12
600803.SH,20240626,6.694,2.12
600803.SH,20240801,7.0194,1.21
600803.SH,20250722,7.405,0.18
600803.SH,20251016,7.4771,0.0
600805.SH,20080102,8.389,3.48
600805.SH,20080612,8.459,2.64
600805.SH,20110520,11.116,3.14
600805.SH,20120521,11.261,2.62
600805.SH,20130614,13.671,0.58
600805.SH,20140630,13.894,0.43
600805.SH,20150630,14.04,0.28
600805.SH,20160627,14.206,0.18
600805.SH,20170630,14.398,0.08
600805.SH,20180816,14.3978,0.08
600805.SH,20180828,14.398,0.08
600805.SH,20200102,14.3978,0.08
600805.SH,20210107,14.398,0.08
600805.SH,20240625,14.3978,0.08
600805.SH,20240626,14.398,0.08
600805.SH,20250606,14.5378,0.03
600805.SH,20251113,14.6146,0.0
600807.SH,20080102,2.506,8.06
600807.SH,20110525,5.01,1.83
600807.SH,20130812,5.017,1.62
600807.SH,20140616,5.028,2.06
600807.SH,20150507,6.536,0.0
600808.SH,20080102,1.752,1.32
600808.SH,20080710,1.791,1.19
600808.SH,20100714,1.813,1.15
600808.SH,20110712,1.839,1.1
600808.SH,20180815,1.912,0.94
600808.SH,20180816,1.9121,0.94
600808.SH,20180828,1.912,0.94
600808.SH,20181221,1.94,0.89
600808.SH,20190712,2.134,0.58
600808.SH,20200102,2.1342,0.58
600808.SH,20200729,2.1981,0.5
600808.SH,20210107,2.198,0.5
600808.SH,20210729,2.262,0.37
600808.SH,20220721,2.499,0.02
600808.SH,20230714,2.519,0.0
600808.SH,20240625,2.5186,0.0
600808.SH,20240626,2.519,0.0
600809.SH,20080102,1.873,43.35
600809.SH,20080812,1.901,26.47
600809.SH,20090806,1.923,41.43
600809.SH,20100625,1.944,47.69
600809.SH,20110622,1.959,61.47
600809.SH,20120612,3.944,29.2
600809.SH,20130627,4.061,25.39
600809.SH,20140616,4.167,21.75
600809.SH,20160708,4.222,24.52
600809.SH,20170714,4.294,26.71
600809.SH,20180816,4.2939,30.97
600809.SH,20180817,4.3484,30.33
600809.SH,20180828,4.348,30.77
600809.SH,20190821,4.395,36.04
600809.SH,20200102,4.3949,41.71
600809.SH,20200619,4.4247,55.07
600809.SH,20210107,4.425,136.75
600809.SH,20210705,6.197,15.55
600809.SH,20220628,6.2321,13.75
600809.SH,20230601,6.233,13.75
600809.SH,20230626,6.336,10.43
600809.SH,20240625,6.3359,10.43
600809.SH,20240626,6.336,10.43
600809.SH,20240705,6.4766,6.06
600809.SH,20250124,6.5678,3.6
600809.SH,20250707,6.7052,0.0
600810.SH,20080102,2.981,5.61
600810.SH,20080807,3.055,3.58
600810.SH,20100702,3.062,4.09
600810.SH,20110721,3.071,6.0
600810.SH,20120705,3.09,3.83
600810.SH,20180816,3.0901,6.77
600810.SH,20180828,3.09,6.65
600810.SH,20190718,4.165,1.76
600810.SH,20200729,4.2871,1.54
600810.SH,20210107,4.287,1.54
600810.SH,20210628,4.357,1.34
600810.SH,20211029,4.517,0.91
600810.SH,20220530,4.813,0.31
600810.SH,20230525,4.9011,0.18
600810.SH,20230601,4.901,0.18
600810.SH,20240625,4.9012,0.18
600810.SH,20240626,4.901,0.18
600810.SH,20240708,5.0056,0.05
600810.SH,20250717,5.0336,0.0
600812.SH,20080102,3.882,0.28
600812.SH,20130814,3.912,0.24
600812.SH,20160621,3.925,0.22
600812.SH,20170825,3.938,0.2
600812.SH,20180816,3.9378,0.2
600812.SH,20180817,3.9463,0.19
600812.SH,20180828,3.946,0.19
600812.SH,20190612,3.974,0.16
600812.SH,20200102,3.9743,0.16
600812.SH,20200730,3.9819,0.13
600812.SH,20210107,3.982,0.13
600812.SH,20210708,3.993,0.1
600812.SH,20220720,4.0306,0.04
600812.SH,20230601,4.031,0.04
600812.SH,20240625,4.0309,0.04
600812.SH,20240626,4.031,0.04
600812.SH,20240718,4.04,0.03
600812.SH,20250725,4.0577,0.0
600814.SH,20080102,5.405,1.71
600814.SH,20080714,5.474,1.62
600814.SH,20090714,5.564,1.5
600814.SH,20120709,5.63,1.43
600814.SH,20130517,5.689,1.36
600814.SH,20140630,5.747,1.29
600814.SH,20150720,5.798,1.18
600814.SH,20160720,5.852,1.08
600814.SH,20170720,5.898,1.0
600814.SH,20180723,5.972,0.92
600814.SH,20180816,5.9718,0.92
600814.SH,20180828,5.972,0.92
600814.SH,20190814,6.047,0.85
600814.SH,20200102,6.0471,0.85
600814.SH,20200721,6.1313,0.75
600814.SH,20210107,6.131,0.75
600814.SH,20210720,6.235,0.64
600814.SH,20220615,6.4201,0.45
600814.SH,20230601,6.421,0.45
600814.SH,20230620,6.518,0.32
600814.SH,20240618,6.6691,0.18
600814.SH,20240625,6.6688,0.18
600814.SH,20240626,6.669,0.18
600814.SH,20250704,6.7915,0.04
600814.SH,20251114,6.8266,0.0
600815.SH,20080102,4.896,3.06
600815.SH,20080702,5.892,0.57
600815.SH,20090605,5.925,0.53
600815.SH,20100721,5.958,0.55
600815.SH,20110712,5.998,0.64
600815.SH,20120523,6.068,0.35
600815.SH,20130710,6.148,0.14
600815.SH,20180816,6.1482,0.14
600815.SH,20180828,6.148,0.13
600815.SH,20191223,6.365,0.0
600815.SH,20200102,6.3647,0.0
600815.SH,20210107,6.365,0.0
600815.SH,20240625,6.3647,0.0
600815.SH,20240626,6.365,0.0
600816.SH,20080102,4.156,27.94
600816.SH,20130624,4.187,11.71
600816.SH,20140721,4.242,13.65
600816.SH,20150608,4.305,41.81
600816.SH,20150923,10.759,11.18
600816.SH,20160413,10.985,11.06
600816.SH,20170306,24.696,2.42
600816.SH,20180504,30.964,0.0
600816.SH,20180816,30.9637,0.0
600816.SH,20180828,30.964,0.0
600816.SH,20200102,30.9637,0.0
600816.SH,20210107,30.964,0.0
600816.SH,20240625,30.9637,0.0
600816.SH,20240626,30.964,0.0
600817.SH,20080102,3.573,4.46
600817.SH,20130208,4.465,1.59
