stock_id,start_date,end_date,start_idx,end_idx,duration_weeks,avg_convergence,avg_price,ma20_slope_start,ma60_slope_start,ma20_slope_end,ma60_slope_end,start_price,end_price,period_price_change,return_20w,return_40w,max_return,is_profitable_20w,is_profitable_40w,future_max_price
002007.SZ,20110408,20110415,167,168,2,0.0943247487848275,10.311957719999999,-0.08318751382771163,0.25369673414547,-0.10719761075161782,0.2407256280347694,10.371310829999999,10.252604609999999,-0.011445633242100024,-0.40774444826659506,-0.4068154199501505,-0.034734457588723885,0,0,9.896485949999999
002007.SZ,20120817,20121102,235,245,11,0.06903012925691775,5.4351665,-0.04917463482445954,-0.20786927396688676,-0.037761364221041954,-0.14556128937531315,5.5821213,5.1347736,-0.08013937282229963,0.10058922558922556,0.09785130545969943,0.136386488393568,1,1,5.835087339999999
002007.SZ,20130301,20140117,261,307,47,0.06131445560738382,5.482352896595746,-0.12596151078273435,-0.06357606503073371,0.05271794454185939,0.013491754168447345,5.4070722,5.7299692,0.05971753068139172,-0.0715827338129497,0.3541328913251402,0.3541328913251402,0,1,7.759139760000001
002007.SZ,20140207,20140214,310,311,2,0.09946112125059801,6.05459875,0.06002123946391184,0.032755734646695234,0.05731190500033417,0.03709206164089991,6.1318915,5.977306,-0.025210084033613526,-0.013175420498799854,0.3921541912025252,0.3921541912025252,0,1,8.3213316
002007.SZ,20140228,20140930,313,344,32,0.06844448086959098,5.696343841250001,0.050086091763901434,0.043175544066227575,0.04428963806763384,0.033808671246459227,5.6063008,6.480822600000001,0.15598909712443562,0.2227194492254734,1.0575077922978477,1.8135222834212434,1,1,18.2339388
002007.SZ,20151204,20160527,405,429,25,0.06530628472417921,12.29635038,-0.03679950002206313,0.21884197941892114,0.10112275261933928,0.13436817865713285,11.4821943,14.3069325,0.2460103118094771,0.1177091001163246,0.10317733588244711,0.19717002369305917,1,1,17.12783072
002007.SZ,20160617,20160715,432,436,5,0.08901594923291666,13.901322526000001,0.1392971140520049,0.13497765812781662,0.12395707842824205,0.11464721166794188,13.23514192,14.78779393,0.11731283422459887,0.046963804965599744,0.06939874364343401,0.15824110080765774,1,1,17.12783072
002007.SZ,20170203,20170721,464,488,25,0.05898667283840904,15.622831660399997,0.054204789502928716,0.10392067003353953,-0.0016939875227495542,0.07558005119769645,15.21245089,13.009304700000001,-0.14482519654004275,-0.03738977072310416,0.17495590828924157,0.17495590828924157,0,1,15.28535942
002007.SZ,20180413,20180518,525,530,6,0.07906291487757679,14.366065813333336,-0.03137973137973128,-0.06599664450622077,0.010406194331269712,-0.0561417017410748,14.1335656,16.17100168,0.1441558441558441,0.010449940167219146,0.2568523980265892,0.2568523980265892,1,1,20.324562240000002
002007.SZ,20180817,20180831,543,545,3,0.09523857369381478,14.946425946666665,0.1794897866228218,-0.01990645936025651,0.18746718639280324,-0.01970528737085382,14.143749999999999,15.73052784,0.11218933026955381,0.012621074258878762,0.3773031890835774,0.3773031890835774,1,1,21.66570616
